"Writter"	"Year"	"AvgAS"	"AvgCS"
"Lewis Colick"	1999	59.7407983411094	58.2677923424424
"Lewis Colick"	2001	59.7386153276564	58.2632358385783
"Lewis Colick"	2004	59.7389308455501	58.2620316896194
"Lewis Colick"	2010	59.7389501739839	58.2597171836825
"Lewis Friedman"	1998	59.7400059224163	58.2585134734972
"Lewis Friedman"	2008	59.7389147975424	58.2550151750685
"Lewis Friedman"	2017	59.7366395262768	58.2524796447076
"Lewis Green"	1995	59.7351047294797	58.249278365776
"Lewis John Carlino"	1966	59.7371225577265	58.2516281823564
"Lewis John Carlino"	1968	59.7344779101606	58.2528676089691
"Lewis John Carlino"	1972	59.7349415421045	58.25151694539
"Lewis John Carlino"	1976	59.7343692193859	58.2521642619312
"Lewis John Carlino"	1979	59.7355726546315	58.2548091151228
"Lewis John Carlino"	1986	59.737515720944	58.2555300732411
"Lewis John Carlino"	2011	59.7368693593727	58.2550673176505
"Lewis Meltzer"	1955	59.7386641023744	58.2571196094386
"Lewis Milestone"	1930	59.7408284023669	58.2602071005917
"Lewis Padgett"	2007	59.7404038162858	58.259892019821
"Lewis R. Foster"	1943	59.7421239461618	58.2625351279397
"Lewis R. Foster"	1950	59.743474081195	58.2641425719145
"Lex Neal"	1925	59.7448979591837	58.266711032239
"Lexi Alexander"	2005	59.7469131238447	58.2659519408503
"Li Bukong"	2012	59.7477450835428	58.2669673221943
"Li Feng"	2006	59.7496858135581	58.268130405855
"Li Yang"	2015	59.7502217622708	58.2692193968066
"Liam Gavin"	2017	59.7501663094094	58.2716387020475
"Liam Lynch"	2006	59.7507021433851	58.2713229859571
"Liam O'Brien"	1954	59.7499076195403	58.2714507427389
"Liam O'Brien"	1956	59.7501477978126	58.2715784806385
"Liam O'Donnell"	2010	59.7470627355354	58.2684548880514
"Liam O'Donnell"	2017	59.7458253288015	58.2692478203044
"Lian Lunson"	2006	59.7457702253417	58.2700406353897
"Ligiah Villalobos"	2008	59.7474143026005	58.2711288416076
"Lili Taylor"	1995	59.7489842653468	58.2733249612174
"Lilian Burch"	2004	59.7490028069139	58.270423991727
"Lilian Lee"	2005	59.7502769776202	58.2723243961888
"Liliana Cavani"	1974	59.7509601181684	58.2730428360414
"Liliana Cavani"	2003	59.7514954582379	58.2755335647293
"Lillian Braun"	1948	59.7526214739329	58.276473194506
"Lillian Hellman"	1943	59.7527874178542	58.2780772354722
"Lillian Hellman"	1961	59.7545776727702	58.2801240401654
"Lillian Hellman"	1966	59.7556293835364	58.2817275747508
"Lillian Miranda"	2004	59.7552783109405	58.2813376642551
"Lillie Hayward"	1944	59.7566989001255	58.2833837750055
"Lillie Hayward"	1959	59.7557573073516	58.2840271626808
"Lilly Wachowski"	1995	59.7546682411986	58.2808325337663
"Lilly Wachowski"	1999	59.7565313653137	58.2829520295203
"Lilly Wachowski"	2003	59.7587987899358	58.2846602228289
"Lilly Wachowski"	2008	59.7587428065516	58.2833111996459
"Lilly Wachowski"	2012	59.7592032460347	58.2838804869052
"Lilly Wachowski"	2015	59.7575981115373	58.281498967247
"Lim Joon-hyung"	2005	59.7601239212215	58.283100981043
"Lim Jun-hyeong"	2005	59.7626493583124	58.284702758519
"Lim Sang-soo"	2005	59.7634781326056	58.2863780514787
"Lim Sang-Yun"	2014	59.7643805309735	58.287610619469
"Lina Plioplyte"	2014	59.7654302780031	58.289875377922
"Lina Wertmüller"	1972	59.7667748119746	58.2886742368382
"Lina Wertmüller"	1975	59.7681191476812	58.2891690628917
"Lina Wertmüller"	1976	59.7703479799469	58.2909908581539
"Lina Wertmüller"	2002	59.7679321784003	58.2870622926649
"Lincoln Else"	2014	59.7702344095533	58.2896211116025
"Linda Bloodworth-Thomason"	2013	59.7721677600059	58.2913687624383
"Linda Daae"	2003	59.7743219339623	58.2922317216981
"Linda Davis"	2014	59.7752966320289	58.2945685017319
"Linda Miller"	1989	59.7754605747973	58.2939572586588
"Linda Morris"	2010	59.7728244049812	58.2900302114804
"Linda Wolverton"	1993	59.7736516357206	58.2921455938697
"Linda Woolverton"	1993	59.7744787445664	58.2942606645546
"Linda Woolverton"	1994	59.7769264770886	58.2967437748637
"Linda Woolverton"	2007	59.7770165745856	58.2970165745856
"Linda Woolverton"	2010	59.776664702416	58.2965527401296
"Linda Woolverton"	2016	59.7758709582382	58.2943949326066
"Lindsay Devlin"	2014	59.7730151716011	58.2913536603329
"Lindy Laub"	1991	59.7741365343545	58.2902275572575
"Lingard Jervey"	2004	59.7743740795287	58.2899852724595
"Linnea Saasen"	2015	59.7743170605994	58.2893748619395
"Lionel Bart"	1968	59.775879840966	58.2910469739361
"Lionel Chetwynd"	1974	59.7767797982773	58.2941176470588
"Lionel Houser"	1945	59.7779004711425	58.2963044758539
"Lionel Wigram"	2009	59.7791682002208	58.2971659919028
"Lionel Wigram"	2015	59.7801413219491	58.2977329604004
"Lionel Wigram"	2017	59.7808199013763	58.2956502539192
"Lisa-Maria Radano"	1996	59.7810568148366	58.2918751839859
"Lisa Addario"	2007	59.7818088159541	58.2933990727795
"Lisa Addario"	2012	59.7817512877116	58.2903605592347
"Lisa Addario"	2016	59.7792656905305	58.2860716650725
"Lisa Albright"	2012	59.7797969393761	58.2830341377281
"Lisa Azuelos"	2012	59.7791510336202	58.2799970573089
"Lisa Cholodenko"	1998	59.7804178313962	58.281079888186
"Lisa Cholodenko"	2003	59.7799190879	58.2817947774917
"Lisa Cholodenko"	2010	59.7808914386584	58.2843483377464
"Lisa Cholodenko"	2014	59.7807604618666	58.2844745164374
"Lisa Clemens"	2018	59.7815119870569	58.2801882629798
"Lisa Comrie"	2007	59.7789543348776	58.2759026399
"Lisa Enos"	2009	59.7777941176471	58.2757352941176
"Lisa Hughes"	2009	59.7793544592309	58.2783618851555
"Lisa Lax"	2005	59.7811351271872	58.2801058667843
"Lisa Leeman"	2011	59.7821068881864	58.2828787767404
"Lisa Loomer"	1999	59.7838870920318	58.2825639517789
"Lisa Marie Petersen"	2007	59.7837559720691	58.2826901874311
"Lisa Robinson"	2012	59.782889901514	58.2820814346612
"Lisa Robinson"	2017	59.7807011097229	58.2822076872198
"Lisa Shillingburg"	2013	59.7804967666079	58.2792475014697
"Lisandro Alonso"	2015	59.7797046072452	58.2815048864722
"Lise Birk Pedersen"	2012	59.7798839174197	58.2846962016016
"Lise Macheboeuf"	2013	59.7788715838966	58.2832059947105
"Liu Heng"	1990	59.7809446852274	58.2862704767502
"Liu Heng"	1992	59.7827971206111	58.2882327016307
"Liu Zhenyun"	2012	59.7829599706206	58.2865956665443
"Liv Corfixen"	2015	59.7815070505288	58.2866480611046
"Liv Ullmann"	2014	59.778879341999	58.2860395094367
"Livi Zheng"	2014	59.7796299016008	58.2832280804817
"Livia Manera"	2013	59.7815551802629	58.2835744180924
"Lixin Fan"	2010	59.7835535976505	58.286637298091
"Liz Brixius"	2012	59.7822479994127	58.2825049555833
"Liz Flahive"	2015	59.780135075613	58.2816766994568
"Liz Massie"	2005	59.7819129413492	58.2834177493944
"Liz W. Garcia"	2013	59.7794333529066	58.2800939518497
"Liza Azuelos"	2012	59.7787889908257	58.2770642201835
"Liza Johnson"	2012	59.7774108322325	58.2790253926317
"Lizzie Borden"	1983	59.7772803992075	58.2802524400088
"Lizzy Weiss"	2002	59.7771499853243	58.2804520105665
"Lloyd Ecker"	2015	59.7773864553526	58.2816054002495
"Lloyd Fonvielle"	1983	59.7769625825385	58.2801173881145
"Lloyd Fonvielle"	1985	59.7749248037561	58.2774557992811
"Lloyd Fonvielle"	1988	59.7734008215962	58.2763350938967
"Lloyd Fonvielle"	1991	59.773490794396	58.273820875816
"Lloyd Kaufman"	1984	59.7737274460907	58.2746809446971
"Lloyd Kaufman"	1986	59.7729372937294	58.2718738540521
"Lloyd Kaufman"	1988	59.7731006160164	58.2690671751247
"Lloyd Kaufman"	2000	59.7735572339957	58.2699274033878
"Lloyd Phillips"	1983	59.7735005132717	58.2656547880921
"Lo Wei"	1972	59.7761730205279	58.2685483870968
"Loïc Delafoulhouze"	2011	59.7731104757716	58.2694817095521
"Lodge Kerrigan"	2005	59.7738601378097	58.2711479255241
"Logan Kibens"	2016	59.773803415671	58.274206552811
"Lois Duncan"	2009	59.7733802403987	58.2733069481091
"Lola Huo"	2005	59.7755221692928	58.2756320996702
"Lon Diamond"	1997	59.7734134544922	58.2729004836582
"Lona Williams"	2015	59.7725507437532	58.271854620063
"Lone Scherfig"	2001	59.7738862837046	58.2740328253224
"Lonne Elder"	1981	59.774049380907	58.2741592790681
"Lorelei Lee"	2012	59.7707692307692	58.2706227106227
"Lorene Scafaria"	2008	59.771152296535	58.2718482162479
"Lorene Scafaria"	2012	59.7706563140932	58.271608555523
"Lorene Scafaria"	2016	59.7703801362338	58.273566249176
"Lorenz Knauer"	2011	59.7717884868903	58.2723743957815
"Lorenza Zanuso"	1963	59.7733430977664	58.2744049798609
"Lorenzo Semple Jr."	1966	59.7735061511424	58.2759958992384
"Lorenzo Semple Jr."	1968	59.7744014058724	58.2790510360987
"Lorenzo Semple Jr."	1974	59.7757358324791	58.2815199882853
"Lorenzo Semple Jr."	1975	59.7767203513909	58.2829428989751
"Lorenzo Semple Jr."	1976	59.7745406632018	58.282263377498
"Lorenzo Semple Jr."	1980	59.7752159273898	58.2839994144342
"Lorenzo Semple Jr."	1983	59.7735490009515	58.2844177706214
"Lorenzo Semple Jr."	1984	59.7714432084309	58.2825673302108
"Lorenzo Semple Jr."	1989	59.7732162458836	58.2835711672155
"Lorenzo Semple Jr."	1990	59.7727206205181	58.2840626372018
"Lori Nasso"	2014	59.7747859808297	58.2844076973732
"Lori Petty"	2008	59.7751682762657	58.2843137254902
"Lori Silverbush"	2005	59.7769405223498	58.286926622284
"Lorne Cameron"	1995	59.7765910753475	58.2859546452085
"Lorne Cameron"	2003	59.7769000073148	58.2844707775583
"Lorne Cameron"	2006	59.777720889409	58.2856933879462
"Lorne Cameron"	2014	59.7764938199371	58.2822350618006
"Lorne Michaels"	1986	59.7770220857101	58.2813368436449
"Lorraine Hansberry"	1961	59.7789396709324	58.2843875685558
"Lorraine Lévy"	2012	59.7802720093595	58.2859754314127
"Lotfy Nathan"	2014	59.7806536521167	58.2883673320173
"Lotta Woods"	1922	59.7813276794853	58.291416873812
"Lotta Woods"	1924	59.7829519701733	58.2941735506981
"Lotta Woods"	1926	59.7834795321637	58.2972222222222
"Lotta Woods"	1929	59.7847379577516	58.3002704480667
"Lou Breslow"	1951	59.7829264727379	58.3009063002485
"Lou Comici"	1979	59.7818460863846	58.3030037272528
"Lou Holtz"	1996	59.7812043262204	58.3026161940953
"Lou Holtz Jr."	1996	59.7805626598465	58.302228717574
"Lou Morheim"	1953	59.7810901651323	58.3048370597691
"Lou Rusoff"	1963	59.7797179805655	58.3037188573099
"Louis-Paul Desanges"	2009	59.7776884862653	58.3038427819988
"Louis C. K."	2001	59.7764791818846	58.2989043097151
"Louis C.K."	2001	59.7752702307917	58.2939672801636
"Louis C.K."	2007	59.7738990725188	58.2910976411305
"Louis D. Lighton"	1927	59.7768528660095	58.2968236582694
"Louis Gardel"	1992	59.7786214953271	58.2977511682243
"Louis Gardel"	2000	59.7806819011462	58.2982404906184
"Louis Garfinkle"	1978	59.7830340195649	58.3008468389546
"Louis Garfinkle"	1988	59.7842178261187	58.2996569092634
"Louis Kamp"	1965	59.7829197080292	58.2961313868613
"Louis L'Amour"	1953	59.7839573753741	58.2981534194584
"Louis M. Heyward"	1964	59.7820756094001	58.2963071084513
"Louis M. Heyward"	1965	59.7813617456031	58.2973801357367
"Louis Malle"	1958	59.7836398131932	58.2999124343257
"Louis Mellis"	2000	59.7854067858446	58.3019336008756
"Louis Mellis"	2010	59.783671384795	58.3005982781264
"Louis Moulinet III"	2014	59.7836142117166	58.300138615306
"Louis Nowra"	1992	59.7851619492267	58.3017945725124
"Louis Nucéra"	1990	59.7872200744037	58.3048362389671
"Louis Pepe"	2003	59.7884755652808	58.3074398249453
"Louis Sachar"	2003	59.7896579388812	58.3088760848953
"Louis Sarno"	2011	59.7884334889148	58.3098016336056
"Louis Venosta"	1990	59.7869904470211	58.3078830307008
"Louis Vittes"	1958	59.7868601429196	58.309902289631
"Louisa Rose"	1973	59.7877506379876	58.3115566897557
"Louise Archambault"	2005	59.7882035578886	58.3137941090697
"Louise Archambault"	2014	59.7893854341328	58.3159582999198
"Louise Hogarth"	2007	59.7912961073043	58.3177576906255
"Louise L. Lambrichs"	2003	59.790436620745	58.318244770027
"Louise Osmond"	2006	59.7924198250729	58.3209912536443
"Louise Stratten"	2015	59.7906129290868	58.3197288827345
"Loung Ung"	2013	59.7922314531409	58.3219647281737
"Loung Ung"	2017	59.793704000583	58.3241273773956
"Lowell Cannon"	2000	59.7915330807345	58.3216992130574
"Lowell Ganz"	1982	59.791693989071	58.3240072859745
"Lowell Ganz"	1984	59.7915634562145	58.3264607314585
"Lowell Ganz"	1985	59.7912872441174	58.3245428717127
"Lowell Ganz"	1986	59.7900793939835	58.3218734066574
"Lowell Ganz"	1991	59.7903860160233	58.3241806263656
"Lowell Ganz"	1992	59.7904893678998	58.3253713952811
"Lowell Ganz"	1994	59.7875345856997	58.3202999854376
"Lowell Ganz"	1995	59.7872588278122	58.3196942118675
"Lowell Ganz"	1996	59.7864006988934	58.3185789167152
"Lowell Ganz"	1997	59.7838683846546	58.3161534541749
"Lowell Ganz"	1999	59.7816276022711	58.3165671859077
"Lowell Ganz"	2000	59.7828080646335	58.3148700778805
"Lowell Ganz"	2005	59.7823302525289	58.3156975474856
"Lowell Ganz"	2009	59.7810362392665	58.3123271721729
"Lowell Ganz"	2010	59.7796696500036	58.3093938732446
"Lowell S. Hawley"	1960	59.7809953434226	58.3109720605355
"Lt. Beirne Lay Jr."	1949	59.7829756275009	58.3137140778465
"Lu Wei"	2006	59.7845918812746	58.3161647024589
"Lu Wei"	2015	59.7838073761548	58.316869135084
"Lu Zheng Yu"	2014	59.784477742217	58.3194646494035
"Luc Besson"	1985	59.7855844061386	58.3214779256673
"Luc Besson"	1990	59.7873454545455	58.3236363636364
"Luc Besson"	1994	59.7899061886408	58.3245582139481
"Luc Besson"	1999	59.7897760325771	58.3224985456661
"Luc Besson"	2001	59.7910426057874	58.3208521157481
"Luc Besson"	2005	59.7927751126617	58.3169065271115
"Luc Besson"	2006	59.7928052325581	58.31875
"Luc Besson"	2007	59.7925296126735	58.316038078628
"Luc Besson"	2008	59.7916727219881	58.3145618369423
"Luc Besson"	2009	59.7931560592851	58.3156785818076
"Luc Besson"	2011	59.7936796222303	58.3135488557937
"Luc Besson"	2012	59.7921842086148	58.3092903319532
"Luc Besson"	2013	59.7908192911098	58.3071615339919
"Luc Besson"	2014	59.7877423571273	58.3032459516375
"Luc Besson"	2015	59.7865959918676	58.299883822248
"Luc Besson"	2017	59.7845941629156	58.2986060694061
"Luc Bossi"	2014	59.7841016333938	58.2988747731397
"Luc Dardenne"	1996	59.7863675958188	58.3015389082462
"Luc Dardenne"	2006	59.7872541191841	58.3035493939174
"Luc Dardenne"	2008	59.7879227754391	58.3054870082741
"Luc Dardenne"	2012	59.7890993540896	58.3082226576675
"Luc Dardenne"	2014	59.7902757619739	58.311030478955
"Luc Dardenne"	2017	59.7891299615412	58.311878673536
"Luc Jacquet"	2005	59.7905964301263	58.3144681468582
"Luc Jacquet"	2007	59.7907567293042	58.3138649060437
"Luc Jacquet"	2017	59.7900464306442	58.3160911201393
"Luca Guadagnino"	2010	59.7906420021763	58.3177366702938
"Lucía Puenzo"	2007	59.7920353982301	58.3195995937908
"Lucía Puenzo"	2014	59.7922680786248	58.3206643939943
"Lucas Akoskin"	2008	59.7915578764143	58.3180301711633
"Lucas Belvaux"	2011	59.7920081224164	58.3208354485459
"Lucas Limone"	2004	59.7912980420595	58.3166062364032
"Lucas Reiner"	1990	59.7906605757378	58.3181785222246
"Lucas Roche"	2013	59.7895881670534	58.3193155452436
"Lucette Andréi"	1990	59.7936059156155	58.3235464694795
"Luchino Visconti"	1948	59.7955056179775	58.3265675969554
"Luchino Visconti"	1961	59.7979849231661	58.3289359234561
"Luchino Visconti"	1962	59.7993041965645	58.3301442342538
"Luchino Visconti"	1963	59.801420495724	58.3331642266995
"Luchino Visconti"	1971	59.8029567359954	58.3341546488876
"Lucia Aniello"	2017	59.8007971014493	58.333115942029
"Luciano Martino"	1961	59.7988551554235	58.3330193464242
"Luciano Vincenzoni"	1965	59.8013331401246	58.3356035357195
"Luciano Vincenzoni"	1972	59.8030138375715	58.3378975585018
"Luciano Vincenzoni"	1977	59.8010721529991	58.3346855983773
"Luciano Vincenzoni"	1991	59.7997826874321	58.3304599782687
"Lucille Fletcher"	1948	59.8011009705925	58.3324641460235
"Lucinda Coxon"	2010	59.8008256681393	58.3306293908887
"Lucinda Coxon"	2015	59.8013614309508	58.3322470852343
"Lucinda Whiteley"	2013	59.7998551774077	58.3287472845764
"Lucio Fulci"	1981	59.7964089197799	58.3259484506226
"Lucky McKee"	2003	59.7975095924129	58.3267212046623
"Lucky McKee"	2011	59.7972346894455	58.3276386274794
"Lucky McKee"	2014	59.795367354325	58.3270358306189
"Lucrecia Martel"	2001	59.7968297625941	58.3291111754488
"Lucy Allwood"	2012	59.7944561047984	58.3248896287182
"Lucy Dahl"	2008	59.7946157186279	58.3235634679404
"Lucy Mulloy"	2013	59.795281858311	58.3252767928215
"Lucy Shuttleworth"	2008	59.7942112879884	58.3227206946454
"Lucy Walker"	2010	59.7950944215325	58.3242891252442
"Lucy Walker"	2013	59.7975690927507	58.3270149037766
"Ludovica Rampoldi"	2011	59.7981624828185	58.3287274831802
"Lui Koon Nam"	2011	59.7976707175926	58.3279803240741
"Luigi Chiarini"	1953	59.7963110307414	58.3267992766727
"Luigi Pirandello"	2001	59.7969043830464	58.328800810068
"Luis A. Berdejo"	2007	59.7984378390106	58.3309466984885
"Luis A. Berdejo"	2008	59.7972953427828	58.3309950824414
"Luis Alcoriza"	1967	59.7996962904042	58.3337189963121
"Luis Alfaro"	2011	59.7983369486623	58.3310195227766
"Luis Berdejo"	2007	59.7998698575663	58.3331646301786
"Luis Buñuel"	1961	59.8020532099479	58.3361769809138
"Luis Buñuel"	1965	59.8037302103665	58.3381768235379
"Luis Buñuel"	1967	59.8061298250687	58.3408992337719
"Luis Buñuel"	1968	59.8079508492953	58.3436212504518
"Luis Buñuel"	1970	59.8096270598439	58.3466319745591
"Luis Buñuel"	1972	59.8117366481174	58.349497723495
"Luis Buñuel"	1977	59.8139181962711	58.3525075878017
"Luis Piedrahita"	2009	59.8134258255654	58.3533492304357
"Luis Puenzo"	1985	59.8155346820809	58.3563583815029
"Luis Puenzo"	1989	59.8145365219276	58.355176649086
"Luis R. Trelles"	2013	59.8148388961133	58.3509608438087
"Luis Valdez"	1987	59.816152568085	58.3536805605721
"Luiso Berdejo"	2012	59.8138543773476	58.3522825772898
"Lukas B. Suter"	2007	59.8153123871434	58.3528349584688
"Lukas Heller"	1962	59.8176368626318	58.3552650585006
"Lukas Heller"	1964	59.8194554777208	58.3569004116415
"Lukas Heller"	1965	59.8209849797805	58.3591854419411
"Lukas Heller"	1967	59.8231641273738	58.3615423496281
"Lukas Heller"	1977	59.8213718411552	58.3609386281588
"Lukas Heller"	1987	59.8213125406108	58.3621399176955
"Lukas Moodysson"	2001	59.8234190008663	58.3644239099047
"Lukas Moodysson"	2004	59.8216270843861	58.3631704323973
"Lukas Moodysson"	2009	59.8218565035369	58.3622780424426
"Lukas Moodysson"	2014	59.8231685312162	58.3650667629015
"Luke Barnett"	2016	59.8217378752887	58.3626587759815
"Luke Davies"	2014	59.8193692718482	58.3584469942989
"Luke Davies"	2015	59.8182277384904	58.3587819310146
"Luke Davies"	2016	59.8204776679414	58.360776390793
"Luke Dawson"	2008	59.8185425685426	58.3569985569986
"Luke Dawson"	2015	59.8158862996898	58.3538705721088
"Luke Eberl"	2008	59.8149617659789	58.3527629490694
"Luke Greenfield"	2014	59.8143259034841	58.3498521243598
"Luke Harding"	2013	59.8126081938834	58.3483121754184
"Luke Harvis"	2015	59.8096646231518	58.3472051929318
"Luke Korem"	2017	59.8114092023655	58.3498485504111
"Luke Matheny"	2014	59.8119275978943	58.3521309583904
"Luke Meyer"	2016	59.8116527256995	58.3551341217191
"Luke Moran"	2014	59.8118105126541	58.3530896243421
"Luke Piotrowski"	2016	59.8102379235761	58.3540014419611
"Luke Piotrowski"	2017	59.8111167183332	58.3564270780766
"Luke Walker"	2016	59.8115628604383	58.3584198385236
"Luther Davis"	1964	59.8120810206877	58.3556548691703
"Luther Davis"	1972	59.8134640334439	58.3572149344097
"Lutz Hachmeister"	2005	59.8149189189189	58.3598558558559
"Lyle Kessler"	1993	59.8168780628423	58.3614153934852
"Lyn Vaus"	1998	59.8178280608201	58.3625423362398
"Lynn Hershman-Leeson"	2002	59.8162559446606	58.3604986309266
"Lynn Hershman-Leeson"	2007	59.8162824207493	58.3652017291066
"Lynn Shelton"	2009	59.8156472876594	58.3666882789424
"Lynn Shelton"	2012	59.8160927820199	58.3684627575277
"Lynn Shelton"	2013	59.8133688684002	58.3667795145142
"Lynn Shelton"	2018	59.8141745894555	58.3693460097954
"Lynn Siefert"	1993	59.8157003961109	58.3706157724163
"Lynn Siefert"	1998	59.8142733688607	58.3693648278842
"Lynne Ramsay"	2012	59.815582919277	58.3706344062793
"Lynzee Klingman"	1991	59.8159562211982	58.3716877880184
"Lynzee Klingman"	1998	59.8161854705162	58.3717330261358
"M. Blash"	2014	59.8136069114471	58.3693304535637
"M. Jay Roach"	1994	59.8121805485566	58.3674321503131
"M. Night Shyamalan"	1998	59.8126979556579	58.3661099913619
"M. Night Shyamalan"	1999	59.8135166258817	58.3685763638981
"M. Night Shyamalan"	2000	59.8147535084563	58.3693414897445
"M. Night Shyamalan"	2002	59.8152705814623	58.3704663212435
"M. Night Shyamalan"	2004	59.8150680002878	58.3693602935885
"M. Night Shyamalan"	2006	59.8142898258742	58.3669592747158
"M. Night Shyamalan"	2008	59.8117130728829	58.3640549679833
"M. Night Shyamalan"	2010	59.8083591108553	58.3598302280411
"M. Night Shyamalan"	2013	59.8066465256798	58.3564235361818
"M. Night Shyamalan"	2015	59.8060130906998	58.3569013881896
"M. Night Shyamalan"	2017	59.8073216340621	58.358170310702
"M.A. Fortin"	2015	59.8080546565983	58.3590075512406
"M.G. Sathya"	2004	59.8102977132173	58.3607795196318
"Ma Luoshan"	2011	59.8089451355433	58.3591716401812
"Mélanie Laurent"	2015	59.8102530917458	58.3615904515387
"Maïwenn"	2012	59.8116327557696	58.363721331512
"Maaza Mengiste"	2013	59.8132278936017	58.3659237958303
"Mabrouk El Mechri"	2008	59.8142477176335	58.367766515707
"Mac Ahlberg"	1986	59.8132547441058	58.3675244393329
"Mac Gudgeon"	1992	59.8148494214044	58.3672823977575
"Mac Gudgeon"	2012	59.8152220784821	58.3697714532126
"MacKinlay Kantor"	1950	59.8168882500898	58.3725476104923
"Maclain Nelson"	2015	59.8176200057488	58.3737424547284
"Macon Blair"	2017	59.8188546382123	58.3758712366171
"Madeline Sunshine"	1993	59.8159218278488	58.3721080615031
"Madison Turner"	2017	59.8156476758388	58.3696386234643
"Madonna"	2008	59.8142959770115	58.3672413793103
"Madonna"	2012	59.8133754758997	58.3639824725235
"Mads Brügger"	2012	59.8144663123115	58.3651774170378
"Mads Matthiesen"	2012	59.8159161100338	58.3676650147238
"Mae West"	1933	59.8154266015513	58.3699367997702
"Mae West"	1940	59.8156552962298	58.3722800718133
"Maeve O'Boyle"	2010	59.8168892718656	58.372468763464
"Maeve O'Boyle"	2013	59.8169742227328	58.3740216844977
"Maggie Baird"	2014	59.8189977024698	58.3743538196439
"Maggie Carey"	2013	59.8180055998277	58.3739679804724
"Maggie Greenwald"	1993	59.8183776022972	58.3750179468772
"Maggie Greenwald"	2017	59.818247074869	58.3751345919173
"Maggie Kiley"	2014	59.8156761412575	58.3718776916451
"Maggie Kiley"	2015	59.8143257015718	58.3727840378956
"Mahamat-Saleh Haroun"	2011	59.8144107937419	58.3749102913736
"Mahamat-Saleh Haroun"	2013	59.8124865446717	58.3751704341586
"Mai Tominaga"	2007	59.8135763490241	58.3781572904707
"Maja Jul Larsen"	2012	59.8146659969864	58.3793499318361
"Maja Milos"	2013	59.8138183383556	58.3782465203042
"Majid Majidi"	1999	59.816414376928	58.3799411722505
"Majid Majidi"	2000	59.8190100430416	58.3819942611191
"Majid Majidi"	2002	59.8211032207159	58.3841905171795
"Majid Majidi"	2009	59.8229809209583	58.3870319896715
"Makinov"	2013	59.8203399555332	58.3866456286309
"Makoto Fukami"	2017	59.8194205393001	58.3860441767068
"Makoto Shinkai"	2017	59.8218716385801	58.3888131946934
"Malcolm Bradbury"	1996	59.8233902194178	58.3905779434963
"Malcolm Campbell"	2013	59.8234745823475	58.3931311393131
"Malcolm D. Lee"	1999	59.8253513048466	58.3941066819616
"Malcolm D. Lee"	2008	59.8255788945444	58.391569288121
"Malcolm D. Lee"	2013	59.8272401433692	58.3924014336918
"Malcolm Kohll"	2003	59.8242419898215	58.3882158985019
"Malcolm Marmorstein"	1977	59.824254587156	58.3876146788991
"Malcolm Marmorstein"	2016	59.8251272127858	58.3896653049523
"Malcolm Spellman"	2010	59.8242797764082	58.3864124982084
"Malgorzata Szumowska"	2012	59.8219276245073	58.3836617699749
"Malia Scotch Marmo"	1991	59.823086844368	58.3815563198624
"Malia Scotch Marmo"	1993	59.825320627642	58.3839650354661
"Malik Bendjelloul"	2012	59.8276257343459	58.3865166929359
"Malik Rumeau"	2016	59.8284261050218	58.388136686009
"Malika Zouhali-Worrall"	2013	59.8304441260745	58.3909742120344
"Malvin Wald"	1948	59.8318172050713	58.3929517942841
"Mami Sunada"	2014	59.8337630711932	58.395358831113
"Mamoru Hosoda"	2016	59.8357802764449	58.3976939053212
"Mamoru Oshii"	2004	59.8372242910341	58.3980951016901
"Mandy Nelson"	2001	59.8359470103831	58.3959183673469
"Manette Rosen (II)"	2006	59.8343119003294	58.3917370757554
"Manfred Becker"	1998	59.8359705018973	58.3937137538484
"Mani Haghighi"	2016	59.8377004581901	58.3966924398625
"Mani Ratnam"	2007	59.8394301667979	58.3990264156346
"Maninder Chana"	2011	59.8362204724409	58.396062992126
"Manish Acharya"	2007	59.8370911173144	58.3961777968649
"Manish Pandey"	2011	59.8396077870026	58.3985828800458
"Manjushree Thapa"	2013	59.8411937307665	58.4007729192013
"Mann Rubin"	1959	59.8412050951768	58.4008873622442
"Mann Rubin"	1980	59.8390697674419	58.4012164579606
"Manny Coto"	1992	59.8377218088151	58.3989696622782
"Manny Coto"	1997	59.8359447664019	58.3978679258782
"Manny Perez"	2010	59.8368865359851	58.3968378881099
"Manoel de Oliveira"	1995	59.8348951999428	58.3953787824594
"Manoel de Oliveira"	2010	59.8337625178827	58.3974964234621
"Manu Díaz"	2015	59.8319147414348	58.3986124025463
"Manu Diez"	2010	59.831926762981	58.3993706193678
"Manu Diez"	2018	59.8297933204606	58.3969820496317
"Manuel Fidello"	1988	59.8281607551487	58.3949513729977
"Manuel Gómez Pereira"	2006	59.8281015373615	58.3938505541652
"Manuel Seff"	1933	59.8297583297583	58.3968253968254
"Mara Brock Akil"	2012	59.8301279759777	58.3967970258097
"Marah Strauch"	2015	59.8305690591936	58.399127823849
"Marc Abdelnour"	2009	59.8320108656802	58.4013153191794
"Marc Abdelnour"	2014	59.8326661901358	58.4031451036455
"Marc Abraham"	2008	59.8323207776428	58.4031877635623
"Marc Abraham"	2016	59.8305460263007	58.4003001715266
"Marc Basch"	2017	59.8304866719074	58.4017008504252
"Marc Behm"	1963	59.8327854794912	58.4041017578962
"Marc Behm"	1965	59.8346552340121	58.4064308681672
"Marc Behm"	2000	59.832666476136	58.4029008288082
